0-Bebarova 2008,1-Cheng 2010,2-Cheng 2010,3-Cheng 2011,4-Ge 2008,5-Hoshi 2014,6-Hsueh 2009,7-Hu 2015,8-Juang 2014a,9-Kapplinger 2015,10-Kapplinger 2015,11-Kapplinger 2015,12-Kapplinger 2015,13-Kapplinger 2015,15-Sarhan 2009,16-Shinlapawittayatorn 2011a,17-Shinlapawittayatorn 2011b,18-Tan 2005,19-Tan 2005,20-Tan 2005,21-Tan 2005,22-Tan 2005,23-Tan 2005,24-Tan 2005,25-Tan 2005,26-Tan 2006,27-Watanabe 2011b,28-Watanabe 2011b,29-Zeng 2013,sum,gauss,x
1.5751782525965574e-50,1.02152629579482e-58,3.2233236304303263e-87,2.7330469553455496e-38,5.611940762513663e-20,2.1894533943305034e-118,5.6500276482405486e-64,2.949532198120426e-12,0.0,0.0,5.849306721141672e-69,5.102751618286471e-78,1.4505628152684754e-120,1.5964306584931864e-170,0.0,1.6651950478894724e-57,3.6202048907760597e-143,2.8227478686120206e-23,7.488364686074136e-92,7.444853109342698e-38,9.856787716894761e-14,1.5393475915858347e-24,6.671327922596787e-66,2.663376481743733e-36,0.0,4.343285929541527e-37,5.418235892112621e-40,7.726926491846395e-113,3.371042094427975e-39,3.0481001314385477e-12,1.646452080191392e-12,-20.798807988079872
7.332080735672964e-51,4.478965925294737e-59,9.779351742025115e-88,1.6893269549973295e-38,4.5438101110299665e-20,5.131145123936661e-119,2.787640881845583e-64,2.6465200846683168e-12,0.0,0.0,2.5711516568714945e-69,2.0804619678930415e-78,3.884132600067716e-121,2.039813005142252e-171,0.0,9.483433169509241e-58,8.337328568828951e-144,2.1517945186834603e-23,2.381463293832085e-92,4.906887862738227e-38,8.659398554803531e-14,1.1927762001338458e-24,3.1306899994077686e-66,1.7645851230809495e-36,0.0,2.8492956511497286e-37,3.5415273082710075e-40,2.3734785901834643e-113,2.1716384719437982e-39,2.7331141156771638e-12,1.451713537002229e-12,-20.63880638806387
3.4038203308190846e-51,1.958652521550987e-59,2.956159843935028e-88,1.0427012572566585e-38,3.676835825223858e-20,1.1977801878822626e-119,1.3729381798743315e-64,2.3739424276963084e-12,0.0,0.0,1.127679990446101e-69,8.462611250896043e-79,1.0367207362037182e-121,2.5921192525691844e-172,0.0,5.394068752100315e-58,1.9136962516671986e-144,1.6390117351999126e-23,7.549375498870544e-93,3.230601735484233e-38,7.60476214884207e-14,9.236171727103353e-25,1.46625653452383e-66,1.1678044002038655e-36,0.0,1.8670780314500884e-37,2.3123843652068656e-40,7.270589740546795e-114,1.3973487701970793e-39,2.449990085970401e-12,1.2795874762688413e-12,-20.47880478804788
1.5759697447306754e-51,8.542568366539826e-60,8.903432096685365e-89,6.426664812665174e-39,2.9735501882121925e-20,2.7849935070104623e-120,6.749833270796199e-65,2.1288159022651488e-12,0.0,0.0,4.934906592292055e-70,3.4343002313926155e-79,2.7582889052648216e-122,3.276000230504568e-173,0.0,3.06420473537032e-58,4.3779562588251426e-145,1.2474291451623164e-23,2.3855492798177e-93,2.1246529468683125e-38,6.67619668789849e-14,7.147197762221457e-25,6.853650792375273e-67,7.719959857800638e-37,0.0,1.222062118892075e-37,1.5082252142027145e-40,2.221057198184158e-114,8.980821119875283e-40,2.195577898892825e-12,1.1274992404253949e-12,-20.31880318803188
7.277311779423421e-52,3.7159593970395194e-60,2.671767604331155e-89,3.955405096828422e-39,2.403384615946565e-20,6.449937154923134e-121,3.312554358849034e-65,1.908441994376347e-12,0.0,0.0,2.1547995740236625e-70,1.39046923826841e-79,7.315229398189147e-123,4.117723625004204e-174,0.0,1.7384791777072177e-58,9.982105435843218e-146,9.48641823707223e-24,7.514082992867319e-94,1.39578930736409e-38,5.858928413913536e-14,5.527011459504055e-25,3.197246359320305e-67,5.097736906288871e-37,0.0,7.989690476534185e-38,9.826732022740427e-41,6.766368242966254e-115,5.765290752163287e-40,1.9670313025593674e-12,9.931612305963917e-13,-20.158801588015876
3.351474704103842e-52,1.6121479167780683e-60,7.988249110670075e-90,2.430949040930878e-39,1.9414144167328566e-20,1.4878906464500364e-121,1.6227846372716856e-65,1.7103805863664735e-12,0.0,0.0,9.387927069662795e-71,5.61660354244165e-80,1.9338659944257648e-123,5.147481437030066e-175,0.0,9.85080267304756e-59,2.2684291017294273e-146,7.208438648693079e-24,2.3592491781228661e-94,9.159653037063491e-39,5.139878364660609e-14,4.271256933118749e-25,1.488580576124082e-67,3.3624608346545457e-37,0.0,5.217620492234493e-38,6.395710129306427e-41,2.0556884651429137e-115,3.696752041328996e-40,1.7617793894348593e-12,8.745416161290094e-13,-19.998799987999874
1.539369112619527e-52,6.975739314202516e-61,2.379667126053702e-90,1.491902040881722e-39,1.5673290861071638e-20,3.418777039048199e-122,7.935726048338517e-66,1.5324259149332415e-12,0.0,0.0,4.081007708068345e-71,2.2634734874203513e-80,5.096065878263729e-124,6.39965715927569e-176,0.0,5.574734105533117e-59,5.137840175968629e-147,5.473091421524293e-24,7.383833025388484e-95,6.004342651671467e-39,4.5074723616223384e-14,3.298616251552583e-25,6.916887485306946e-68,2.215411939999565e-37,0.0,3.403461787493804e-38,4.158198090550926e-41,6.228231567104719e-116,2.3676274548756902e-40,1.5775006542285585e-12,7.698363725097686e-13,-19.83879838798387
7.05166137124716e-53,3.010419567573063e-61,7.063053789786205e-91,9.142907543179973e-40,1.2645881432217466e-20,7.824467262863335e-123,3.873828159839907e-66,1.372584696182205e-12,0.0,0.0,1.7701089780683306e-71,9.100522176032643e-81,1.3386095540096113e-124,7.913032561527218e-177,0.0,3.1508455017966413e-59,1.1598138575391325e-147,4.152185582391185e-24,2.3035633053937858e-95,3.931689408128431e-39,3.951471777755375e-14,2.545767030257498e-25,3.207681148936359e-68,1.4580391670278119e-37,0.0,2.2175587280597782e-38,2.7005879185791334e-41,1.8818195959735658e-116,1.5146083695740723e-40,1.412099426610047e-12,6.774443029430698e-13,-19.67879678796787
3.2216769333933086e-53,1.2957321764277738e-61,2.088721358006414e-91,5.595100797686227e-40,1.0197295096018232e-20,1.7837049253286336e-123,1.887652041736596e-66,1.2290562291882132e-12,0.0,0.0,7.66068273423489e-72,3.6504505586923084e-81,3.5049597657116173e-125,9.730911471054306e-178,0.0,1.7786089417518803e-59,2.6094460313161403e-148,3.1475552859727e-24,7.163556099635555e-96,2.5716995320276342e-39,3.462822873582226e-14,1.9634339083964508e-25,1.4846148137706922e-68,9.585203329180065e-38,0.0,1.4432289800706652e-38,1.7520569132717996e-41,5.670182076847314e-117,9.677903253294873e-41,1.2636844681246746e-12,5.959447335388628e-13,-19.518795187951866
1.4679605506332338e-53,5.562306146964348e-62,6.154321681924569e-92,3.4190942189058467e-40,8.2180322020212e-21,4.050190770214396e-124,9.181876307795164e-67,1.100214305314941e-12,0.0,0.0,3.3080329746707095e-72,1.4608845205899804e-81,9.147920536074456e-126,1.1901135906896476e-178,0.0,1.0027305491845391e-59,5.851411861278984e-149,2.3840893932708715e-24,2.220585045112184e-96,1.680306619241213e-39,3.033522718462925e-14,1.513298780337043e-25,6.857700353787938e-69,6.294350317148915e-38,0.0,9.382124921214723e-39,1.135467849873108e-41,1.703812523047788e-117,6.176694750026101e-41,1.1305495407201376e-12,5.240776033516857e-13,-19.358793587935878
6.670964660037291e-54,2.381474651385843e-62,1.806722983099944e-92,2.0863818179820084e-40,6.619080447520521e-21,9.160352416442956e-125,4.458295383703682e-67,9.845907650284421e-13,0.0,0.0,1.4253025604386428e-72,5.832766112050221e-82,2.379972614204885e-126,1.4475968602941638e-179,0.0,5.645968275959855e-60,1.3077518378271659e-149,1.804364448216524e-24,6.861457614088556e-97,1.0966906469953096e-39,2.65649991950262e-14,1.1655847132119078e-25,3.161442861721184e-69,4.128743771368701e-38,0.0,6.092184410674095e-39,7.350861118400165e-42,5.105665871751415e-118,3.937539659026185e-41,1.0111557708444697e-12,4.60725698750306e-13,-19.198791987919876
3.023463662686395e-54,1.016923930741159e-62,5.2846306212243075e-93,1.2713235061036987e-40,5.328125548940628e-21,2.0636361118055704e-125,2.160897395107041e-67,8.808605572737127e-13,0.0,0.0,6.12744162500611e-73,2.3233920273538566e-82,6.172083117718213e-127,1.7511815574616508e-180,0.0,3.17499490703551e-60,2.9130123985935684e-150,1.3645157248823955e-24,2.1133702471097468e-97,7.150016271932937e-40,2.3255085655322558e-14,8.971679894127336e-26,1.4545688622463e-69,2.7052187800860087e-38,0.0,3.951397586598983e-39,4.7537718714316654e-42,1.5257688951131992e-118,2.507192510838063e-41,9.041156482586152e-13,4.048988070643214e-13,-19.038790387903873
1.366667054148733e-54,4.330942336057543e-63,1.5401016845544914e-93,7.735669942170527e-41,4.2864544148863964e-21,4.630610906546871e-126,1.0455079949649677e-67,7.878281687421237e-13,0.0,0.0,2.6283680633017973e-73,9.233358234428921e-83,1.5955183450244616e-127,2.1068763187320018e-181,0.0,1.783191743451302e-60,6.467130876993333e-151,1.031063435462038e-24,6.488510666279716e-98,4.656474293622003e-40,2.0350339599520425e-14,6.901038691588592e-26,6.679213919211701e-70,1.7705341051125204e-38,0.0,2.5599664818685267e-39,3.0709673476789453e-42,4.5470623233796286e-119,1.5945728364965463e-41,8.081785126291985e-13,3.5571958741301814e-13,-18.87878878788787
6.161160962710868e-55,1.839618485462334e-63,4.471938745338001e-94,4.700232626581119e-41,3.4464258473034994e-21,1.0349698443068846e-126,5.049501155462382e-68,7.044153016263271e-13,0.0,0.0,1.1249366403367237e-73,3.6608854042262944e-83,4.111327450334124e-128,2.520990639469963e-182,0.0,1.0002382732422273e-60,1.4309790961316166e-151,7.784752042300807e-25,1.9857505280018178e-98,3.029246943745614e-40,1.7802088657605858e-14,5.304762206264577e-26,3.060966220540669e-70,1.1575070393717366e-38,0.0,1.65662300259698e-39,1.981749714619682e-42,1.3513842081106021e-119,1.0129662606592048e-41,7.222173937311903e-13,3.1241097731158867e-13,-18.718787187871868
2.770156104315472e-55,7.79335676982087e-64,1.2937607984118685e-94,2.8518083817074126e-41,2.7694060551657338e-21,2.3041000647210162e-127,2.43443116493041e-68,6.296496888126029e-13,0.0,0.0,4.8040202032829765e-74,1.4481109632344552e-83,1.056021022030668e-128,3.0000448619952476e-183,0.0,5.603499073441135e-61,3.155783869589502e-152,5.872955902096555e-25,6.0577951108339015e-99,1.968518207638712e-40,1.556739120442399e-14,4.0750049917471364e-26,1.4000187045591124e-70,7.558931780054953e-39,0.0,1.0708261176018683e-39,1.2774948356343111e-42,4.005276986386111e-120,6.427462300715137e-42,6.45217082787061e-13,2.742849722861337e-13,-18.558785587855866
1.2421893159035108e-55,3.292856318327739e-64,3.729269939413549e-95,1.7278295464257473e-41,2.224084613547483e-21,5.109274199798917e-128,1.1715866862572229e-68,5.626549449688907e-13,0.0,0.0,2.046993528896781e-74,5.7148759331824905e-84,2.703792066227326e-129,3.550655928672849e-184,0.0,3.1352021817584266e-61,6.936390538540083e-153,4.427119583876142e-25,1.842106368072492e-99,1.2778253009102075e-40,1.3608375990431525e-14,3.1282477091454224e-26,6.390741576002256e-71,4.930768941152587e-39,0.0,6.913852060358352e-40,8.226332234424502e-43,1.1838373936656975e-120,4.073596742421268e-42,5.762633231838807e-13,2.4073263250914765e-13,-18.398783987839877
5.555372621119488e-56,1.3876260153159708e-64,1.0710391463478664e-95,1.0453483026426795e-41,1.7851016165540667e-21,1.128499366235127e-128,5.628326227215567e-69,5.026413607163605e-13,0.0,0.0,8.702880017979934e-75,2.250095907133357e-84,6.90055854560475e-130,4.179398232648756e-185,0.0,1.7519520401003175e-61,1.5195400290189983e-153,3.334558369404409e-25,5.58373832326531e-100,8.285730792680317e-41,1.1891656120685181e-14,2.3998543859120084e-26,2.9114597578379943e-71,3.212819436775093e-39,0.0,4.458893190558371e-40,5.29163744094826e-43,3.4894528570874797e-121,2.5787572993033576e-42,5.145330186225048e-13,2.1121518556953148e-13,-18.238782387823875
2.4778810646575316e-56,5.8320805756705345e-65,3.064774742498002e-96,6.315397740601062e-42,1.4319292167530088e-21,2.4827195427628948e-129,2.6990566598124296e-69,4.488975550829529e-13,0.0,0.0,3.6918530360153676e-75,8.838620983065512e-85,1.7555185797311169e-130,4.892639805978925e-186,0.0,9.777532895695851e-62,3.317745553870918e-154,2.5096199152303555e-25,1.6871187053299832e-100,5.366825117696057e-41,1.038780922022599e-14,1.8398372732110878e-26,1.3237697246631986e-71,2.0911030055970184e-39,0.0,2.872366914220954e-40,3.4002485127094096e-43,1.0257189987137194e-121,1.6305602274724454e-42,4.592853657353774e-13,1.852561080780646e-13,-18.078780787807872
1.1022740364653508e-56,2.4447025598944573e-65,8.737827495096186e-97,3.809956027495609e-42,1.147960981858061e-21,5.440492807599857e-130,1.2920301454397422e-69,4.007829087855585e-13,0.0,0.0,1.5626463237970096e-75,3.463835431042125e-85,4.4518123041071443e-131,5.696355152262044e-187,0.0,5.449877877978344e-62,7.219819321624676e-155,1.887253057903977e-25,5.081318921877991e-101,3.472412873801459e-41,9.07091649555157e-15,1.4095636793535745e-26,6.006980389643172e-72,1.3595086491686464e-39,0.0,1.8482410908588822e-40,2.1825689942626742e-43,3.0068048843598147e-122,1.0298101271110498e-42,4.0985382642927384e-13,1.6243408102729182e-13,-17.91877918779187
4.890356921650605e-57,1.0220684177787045e-65,2.482104513853489e-97,2.295190756082012e-42,9.197709170071828e-22,1.1874984531527398e-130,6.173922836704323e-70,3.5772070762562617e-13,0.0,0.0,6.599512663807771e-76,1.3543136248431784e-85,1.1253263561574499e-131,6.595917231602568e-188,0.0,3.0338539339111697e-62,1.5658923615221054e-155,1.418093547230452e-25,1.5255185629466112e-101,2.244256856792245e-41,7.918154183162913e-15,1.0791970614019309e-26,2.7204584747480966e-72,8.828887124490715e-40,0.0,1.1879090384597624e-40,1.3994650165043753e-43,8.789979805093766e-123,6.4963798529744404e-43,3.656388627287126e-13,1.423767248077422e-13,-17.758777587775867
2.1638811047679664e-57,4.261724190410749e-66,7.025032754839685e-98,1.3806931678730817e-42,7.3651091720937725e-22,2.581737595664351e-131,2.944948153412877e-70,3.1919193145872773e-13,0.0,0.0,2.7809803511676213e-76,5.282877047254708e-86,2.835504660996591e-132,7.595872399937832e-189,0.0,1.6867587702480763e-62,3.3849308784473737e-156,1.0647120798287744e-25,4.565294195575927e-102,1.448908809137207e-41,6.909431576227307e-15,8.25710055430035e-27,1.2296176981578063e-72,5.727266538385991e-40,0.0,7.626295192961015e-41,8.963814387744655e-44,2.5625732622373494e-123,4.09335680380525e-43,3.2610136377158074e-13,1.2475502965065255e-13,-17.598775987759865
9.549224206961056e-58,1.772320008074487e-66,1.981017599891963e-98,8.29383005962864e-43,5.89421093460515e-22,5.590818324581457e-132,1.4022389129481803e-70,2.8472962985716495e-13,0.0,0.0,1.1692809012372114e-76,2.0559427480624018e-86,7.121844227443341e-133,8.699703440243489e-190,0.0,9.366162715892209e-63,7.292728179272731e-157,7.987521487779657e-26,1.3618531264374746e-102,9.34408615445763e-42,6.02707044739584e-15,6.3134269326131715e-27,5.546770879834616e-73,3.71113084239937e-40,0.0,4.890462081895582e-41,5.73535635260966e-44,7.450243829990502e-124,2.5762127936490694e-43,2.9075670089406807e-13,1.0927840613063847e-13,-17.438774387743877
4.202857295822598e-58,7.35106682357607e-67,5.565959035047954e-99,4.974995084164192e-43,4.714320759372245e-22,1.2059322102067494e-132,6.664909886828406e-71,2.5391383076687994e-13,0.0,0.0,4.905402788285426e-77,7.982534207863146e-87,1.7830552685733014e-133,9.90958713621005e-191,0.0,5.194225883632682e-63,1.5659668746586994e-157,5.987485228784931e-26,4.049505608014582e-103,6.019492869579233e-42,5.2555212471190425e-15,4.824068984393635e-27,2.4971950506703605e-73,2.4020529620614016e-40,0.0,3.1325069254411977e-41,3.665765689574644e-44,2.160083131517219e-124,1.6194882522168306e-43,2.5916935248549576e-13,9.569028831900234e-14,-17.278772787727874
1.844858477718167e-58,3.0409552595845225e-67,1.5581288487738782e-99,2.979955277770989e-43,3.7684221890957e-22,2.5909238268286255e-133,3.1622372806152725e-71,2.2636693320441826e-13,0.0,0.0,2.0533613020132516e-77,3.0921447645975314e-87,4.449870471544804e-134,1.1226154057044934e-191,0.0,2.8769371738694177e-63,3.351409052728238e-158,4.484659018697392e-26,1.2002838625193728e-103,3.8735597883348865e-42,4.5811119590763816e-15,3.68360137537956e-27,1.12203607767583e-73,1.5530174374696285e-40,0.0,2.0041953177300095e-41,2.340484344331707e-44,6.245629638737112e-125,1.0168755619539764e-43,2.309480455403854e-13,8.376422931931502e-14,-17.11877118771187
8.07650240293148e-59,1.2546457510018362e-67,4.3458869306571675e-100,1.7824050488992823e-43,3.0105576345673654e-22,5.544605213564903e-134,1.4976920772264978e-71,2.0174953938125487e-13,0.0,0.0,8.576122073754589e-78,1.1950005518610823e-87,1.1069809927889279e-134,1.2648259266415774e-192,0.0,1.5914402432734059e-63,7.148659780203548e-159,3.3563478030469404e-26,3.5463056131501134e-104,2.4899344389845634e-42,3.991825943579952e-15,2.8108813185138654e-27,5.031567397151594e-74,1.0029690376915497e-40,0.0,1.2808371219208493e-41,1.4927377715326114e-44,1.8008924281843423e-125,6.377518947203317e-44,2.0574136562592694e-13,7.330043532254979e-14,-16.95876958769587
3.5263503258862582e-59,5.162780242403911e-68,1.2077169689336247e-100,1.0645906018307842e-43,2.403705785610005e-22,1.1818730985313151e-134,7.080737850617615e-72,1.7975668561453034e-13,0.0,0.0,3.573974234603187e-78,4.6075032659470756e-88,2.7450053058570632e-135,1.4172773459075034e-193,0.0,8.792263724333466e-64,1.5197569617102775e-159,2.50990362821147e-26,1.0444281811771394e-104,1.598795250960736e-42,3.477105501453025e-15,2.143498370389787e-27,2.2518625824035485e-74,6.470176998353e-41,0.0,8.176239952126427e-42,9.510383876418301e-45,5.178513345398187e-126,3.9951182997161725e-44,1.8323379135638118e-13,6.412269006292881e-14,-16.798767987679867
1.5355693745001672e-59,2.118837195476249e-68,3.3439794906135646e-101,6.349483793675051e-44,1.9180619996545313e-22,2.509315679706803e-135,3.341661112936499e-72,1.6011443501497798e-13,0.0,0.0,1.486095647454669e-78,1.7723621046963988e-88,6.785102962513838e-136,1.579440448796915e-194,0.0,4.8513374989990605e-64,3.220149071911203e-160,1.8754249600835373e-26,3.0661347245138367e-105,1.025474997454155e-42,3.027678249799532e-15,1.6334828232179647e-27,1.0058253847907757e-74,4.1692912807065423e-41,0.0,5.213377944655502e-42,6.052702321891721e-45,1.48500600691786e-126,2.499778157310096e-44,1.631421134566041e-13,5.607562670381764e-14,-16.638766387663864
6.668916610075381e-60,8.672872596788554e-69,9.225156303081818e-102,3.781584220209978e-44,1.5296460274952196e-22,5.3066932912977134e-136,1.5742518024119006e-72,1.4257679826237644e-13,0.0,0.0,6.165623325345686e-79,6.801872983361298e-89,1.6717830835253656e-136,1.7505559304118663e-195,0.0,2.673453800113333e-64,6.8003323076183974e-161,1.4002155442767262e-26,8.972513398116405e-106,6.5702907990907065e-43,2.635403721676764e-15,1.2439896076408446e-27,4.483791575777994e-75,2.6836492564431415e-41,0.0,3.3204018847516545e-42,3.8480200561598156e-45,4.246753994097473e-127,1.5623100736648834e-44,1.4521220213703305e-13,4.902230879549445e-14,-16.478764787647876
2.8885706229838564e-60,3.540623722505043e-69,2.535686465373865e-102,2.2489960983716367e-44,1.2191754659987625e-22,1.117832955834639e-136,7.403104829292932e-73,1.2692295181204366e-13,0.0,0.0,2.552360985895753e-79,2.6043169521993835e-89,4.10594984645768e-137,1.929625593631126e-196,0.0,1.4714119891068779e-64,1.4313195949150572e-161,1.0445822814320076e-26,2.6172621660677497e-106,4.205052249083609e-43,2.2931378879222126e-15,9.467377584572284e-28,1.9948505210577568e-75,1.7254672170436324e-41,0.0,2.1123600855169544e-42,2.4437798626463826e-45,1.211132840308884e-127,9.752746506271851e-45,1.2921608982189484e-13,4.284208607743643e-14,-16.318763187631873
1.2478217507700926e-60,1.4416107515277022e-69,6.944309412344114e-103,1.335620861567874e-44,9.711547875569866e-23,2.345384579232401e-137,3.4752136107038186e-73,1.1295472564613405e-13,0.0,0.0,1.0542463062687846e-79,9.948289526246947e-90,1.0052118136391352e-137,2.115409425243362e-197,0.0,8.088096225005952e-65,3.002585761867943e-162,7.786512277019486e-27,7.61010359627761e-107,2.6883480235024572e-43,1.994613554837613e-15,7.200346729434035e-28,8.857627603956321e-76,1.1081667396522831e-41,0.0,1.3423047066812757e-42,1.5503279612942564e-45,3.4445479891323544e-128,6.081078058986874e-45,1.1494933929809565e-13,3.742869459569468e-14,-16.15876158761587
5.376058318082996e-61,5.854201680215168e-70,1.8948475083905296e-103,7.920584883464188e-45,7.731391505931825e-23,4.9015727831492936e-138,1.628459699778799e-73,1.0049433521272056e-13,0.0,0.0,4.344871737223427e-80,3.791335805693342e-90,2.4530802590063936e-138,2.306429285705151e-198,0.0,4.440263473536331e-65,6.277786584735721e-163,5.799570711214127e-27,2.20568830422222e-107,1.7168283373353141e-43,1.7343348193061e-15,5.472526684719554e-28,3.9252434157102084e-76,7.109203580153898e-42,0.0,8.520010557499863e-43,9.824757084942665e-46,9.769638226697073e-129,3.787286494972101e-45,1.0222867010934691e-13,3.268857391498391e-14,-15.998759987599868
2.310028026644991e-61,2.3710394342642414e-70,5.151469799809886e-104,4.6904107682021443e-45,6.151398263165987e-23,1.0203309976136115e-138,7.617288976343025e-74,8.938233450396451e-14,0.0,0.0,1.7866797473550016e-80,1.4415355158213687e-90,5.967276488697109e-139,2.500979760691235e-199,0.0,2.434566177746013e-65,1.3081875064833032e-163,4.316197219621942e-27,6.372472084451308e-108,1.0952053203618796e-43,1.5074839661024517e-15,4.156551171485172e-28,1.736032643613067e-76,4.555690708349793e-42,0.0,5.401756613692702e-43,6.2195191025894594e-46,2.763315716436374e-129,2.3559695832217127e-45,9.088981853158568e-14,2.853937716500999e-14,-15.838758387583866
9.89948005819676e-62,9.577701634868695e-71,1.3954032898676367e-104,2.7736015463149733e-45,4.8914429769705275e-23,2.1155872449974864e-139,3.556737005630429e-74,7.947576933041116e-14,0.0,0.0,7.33079965213154e-81,5.468241659883236e-91,1.4469409049038702e-139,2.697146491202098e-200,0.0,1.3331678748771047e-65,2.7169757958167624e-164,3.2096617803035534e-27,1.8351939669292495e-108,6.978972802165168e-44,1.3098393732454104e-15,3.1549257366205953e-28,7.662867176655703e-77,2.916117057153197e-42,0.0,3.4208635475677873e-43,3.93304154611506e-46,7.794500965224021e-130,1.4638788565003136e-45,8.078560875257453e-14,2.4908652307028458e-14,-15.678756787567863
4.231061903516355e-62,3.85864886740123e-71,3.7659974207575e-105,1.6377847775142883e-45,3.887291545758158e-23,4.3692312745471255e-140,1.657795593052279e-74,7.06465117688342e-14,0.0,0.0,3.001171878881298e-81,2.0694708326662488e-91,3.4973223029444573e-140,2.8928320310077075e-201,0.0,7.291191549857585e-66,5.624110755163749e-165,2.3848980498821642e-27,5.268248278361039e-109,4.442370288923478e-44,1.1377031525659704e-15,2.393072830879625e-28,3.3757231782228185e-77,1.8645460578391008e-42,0.0,2.1639257240514267e-43,2.4844885827426176e-46,2.192562117165967e-130,9.085200915374939e-46,7.178421496027572e-14,2.1732675371921143e-14,-15.518755187551875
1.8035501874079136e-62,1.5504602841405357e-71,1.0126794223418232e-105,9.657153989688184e-46,3.0874803489376514e-23,8.98800616621532e-141,7.713262534368845e-75,6.277975851156151e-14,0.0,0.0,1.225928857510514e-81,7.813761991631063e-92,8.42618035320519e-141,3.0857889858903876e-202,0.0,3.9825623894640726e-66,1.1603106607645718e-165,1.770650814643228e-27,1.5075118158560564e-109,2.824654244085892e-44,9.878373963216698e-16,1.8139840214571924e-28,1.4841728087147623e-77,1.190854546798958e-42,0.0,1.367271645951884e-43,1.5677695311644274e-46,6.150653762224935e-131,5.631938099333218e-46,6.376759593875993e-14,1.8955418534211686e-14,-15.358753587535872
7.667414514981811e-63,6.213516581400913e-72,2.7131614854366087e-106,5.686185844148817e-46,2.450802190676609e-23,1.8416450249986566e-141,3.5823923748912005e-75,5.57726774403921e-14,0.0,0.0,4.9965996098025273e-82,2.943406910148707e-92,2.023653131472956e-141,3.2736598812245505e-203,0.0,2.1725865188616398e-66,2.3858713556673302e-166,1.3135559807177504e-27,4.299970197941997e-110,1.7940854460100293e-44,8.574080285521816e-16,1.374110835289221e-28,6.51244746478143e-78,7.597343515365486e-43,0.0,8.629251467540226e-44,9.882439806357183e-47,1.7206654438342994e-131,3.4871862904350714e-46,5.663008549345375e-14,1.6527637773528083e-14,-15.19875198751987
3.2509591442825975e-63,2.48350882098144e-72,7.242541508748824e-107,3.343278149867761e-46,1.9442821413339012e-23,3.758657220434516e-142,1.6608717400292964e-75,4.953318820117987e-14,0.0,0.0,2.0319766504162268e-82,1.1061899027010084e-92,4.8445297379072725e-142,3.454022897372671e-204,0.0,1.183700919294131e-66,4.889585971717927e-167,9.73681248259047e-28,1.2225887529697494e-110,1.1382777332654918e-44,7.439353736316165e-16,1.040209550718032e-28,2.8519776143291982e-78,4.8415257816208574e-43,0.0,5.439979987514184e-44,6.222757528291272e-47,4.800399441672172e-132,2.1566832400871533e-46,5.027712359425538e-14,1.4406066559559582e-14,-15.038750387503868
1.3747253425630148e-63,9.900232224836719e-73,1.9262738711140827e-107,1.962924235136939e-46,1.5415488223836806e-23,7.640886564769429e-143,7.686470146996553e-76,4.397886387817519e-14,0.0,0.0,8.245134763195075e-83,4.147614009963396e-93,1.156052104836339e-142,3.62444232186672e-205,0.0,6.441059360837507e-67,9.987331672945348e-168,7.211698862616553e-28,3.465018652085072e-111,7.214074893445027e-45,6.452506556409012e-16,7.869201672022513e-29,1.2464937606189208e-78,3.0819115830112146e-43,0.0,3.425526554417835e-44,3.914157736792768e-47,1.3355621395224744e-132,1.332267756031134e-46,4.462411454923238e-14,1.2552703499693504e-14,-14.878748787487865
5.797786573628113e-64,3.9361939207476806e-73,5.104541814508298e-108,1.1508378341207683e-46,1.2215246913078556e-23,1.5471734990243524e-143,3.5509593401018533e-76,3.903594207138317e-14,0.0,0.0,3.3381948708480424e-83,1.5515159111687273e-93,2.749877966635499e-143,3.7825223091231475e-206,0.0,3.5004431646850805e-67,2.033195696183414e-168,5.337168555358861e-28,9.78905992521902e-112,4.567098118995378e-45,5.594577321119602e-16,5.949100148673794e-29,5.43721144996986e-79,1.959636600377141e-43,0.0,2.1545830276808446e-44,2.4594076016753396e-47,3.70558350692731e-133,8.220355692652617e-47,3.9595399815710965e-14,1.093418322923224e-14,-14.718747187471863
2.4386550191327235e-64,1.5608422790222394e-73,1.3477433234323693e-108,6.737585537921313e-47,9.673734987473874e-24,3.1204592677548046e-144,1.637541668118504e-76,3.4638434775801214e-14,0.0,0.0,1.3485296337962321e-83,5.790331029494547e-94,6.520181175636333e-144,3.9259623276113024e-207,0.0,1.8999368744474832e-67,4.125353922303491e-169,3.946724494942903e-28,2.756681726138291e-112,2.888200417832623e-45,4.84899445599738e-16,4.4945130970549017e-29,2.3670337691549704e-79,1.2446531721598577e-43,0.0,1.3536456435930918e-44,1.5436876939880208e-47,1.0253092918430106e-133,5.066215291055809e-47,3.512333423107512e-14,9.52122101946366e-15,-14.558745587455874
